,HomeTeam,AwayTeam,FTR,pastHS,pastHC,pastAS,pastAC,pastHG,pastAG,HAS,HDS,AAS,ADS,Result,pastCornerDiff,pastGoalDiff,pastShotsDiff
157,Granada,Sociedad,A,13.727272727272727,5.212121212121212,12.242424242424242,6.151515151515151,0.6363636363636364,1.7272727272727273,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,-1,-0.02846648301193756,-0.03305785123966942,0.36363636363636365
158,Valencia,Real Madrid,A,11.0,6.03030303030303,9.151515151515152,5.424242424242424,1.3636363636363635,2.212121212121212,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,-1,0.018365472910927466,-0.025711662075298437,0.26629935720844816
159,Malaga,Ath Madrid,A,11.484848484848484,5.757575757575758,8.878787878787879,4.666666666666667,0.8787878787878788,1.3333333333333333,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,-1,0.03305785123966942,-0.013774104683195591,0.30762167125803486
160,Sociedad,Ath Bilbao,H,12.636363636363637,6.303030303030303,13.757575757575758,5.757575757575758,1.7878787878787878,1.0,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656,1,0.016528925619834697,0.023875114784205693,0.3526170798898072
161,Real Madrid,Celta,H,9.606060606060606,5.787878787878788,11.757575757575758,5.787878787878788,2.303030303030303,0.9696969696969697,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107,1,0.0,0.04040404040404041,0.2617079889807163
162,Ath Madrid,Barcelona,D,9.151515151515152,4.878787878787879,8.303030303030303,4.848484848484849,1.3333333333333333,2.212121212121212,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,0,0.000918273645546372,-0.026629935720844808,0.2102846648301194
163,Celta,Valencia,H,12.090909090909092,5.909090909090909,11.636363636363637,6.151515151515151,1.0303030303030303,1.393939393939394,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885,1,-0.007346189164370976,-0.011019283746556478,0.3241505968778696
164,Espanol,Real Madrid,A,12.818181818181818,5.454545454545454,9.93939393939394,5.878787878787879,1.0303030303030303,2.3333333333333335,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,-1,-0.012855831037649234,-0.03948576675849404,0.31772268135904497
165,Malaga,Valencia,D,11.818181818181818,5.909090909090909,12.151515151515152,6.303030303030303,0.8787878787878788,1.393939393939394,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,0,-0.011937557392102836,-0.01561065197428834,0.31588613406795224
166,Espanol,Celta,H,13.181818181818182,5.545454545454546,12.333333333333334,6.0,1.0606060606060606,1.0303030303030303,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,1,-0.01377410468319558,0.000918273645546372,0.3682277318640955
167,Ath Madrid,Sevilla,D,9.454545454545455,5.121212121212121,13.727272727272727,5.484848484848484,1.3636363636363635,1.3333333333333333,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,0,-0.011019283746556464,0.000918273645546372,0.2460973370064279
168,Real Madrid,Granada,H,10.181818181818182,6.0,14.424242424242424,5.333333333333333,2.393939393939394,0.6363636363636364,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107,1,0.02020202020202021,0.05325987144168963,0.2892561983471074
169,Valencia,Espanol,D,12.424242424242424,6.606060606060606,13.636363636363637,5.848484848484849,1.4545454545454546,1.121212121212121,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,0,0.022956841138659326,0.010101010101010105,0.34251606978879706
170,Barcelona,Malaga,H,8.424242424242424,5.303030303030303,12.515151515151516,6.363636363636363,2.303030303030303,0.8787878787878788,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,1,-0.032139577594123045,0.043158861340679526,0.2286501377410468
171,Granada,Celta,A,14.727272727272727,5.606060606060606,12.818181818181818,6.2727272727272725,0.6666666666666666,1.0909090909090908,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,-1,-0.020202020202020183,-0.012855831037649219,0.4132231404958678
172,Barcelona,Valencia,A,8.666666666666666,5.575757575757576,13.030303030303031,6.878787878787879,2.3636363636363638,1.5454545454545454,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,-1,-0.03948576675849402,0.02479338842975207,0.2157943067033976
173,Malaga,Sevilla,H,12.848484848484848,6.454545454545454,14.151515151515152,5.575757575757576,0.9696969696969697,1.393939393939394,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,1,0.026629935720844787,-0.012855831037649222,0.3471074380165289
174,Ath Bilbao,Real Madrid,D,14.06060606060606,5.9393939393939394,10.454545454545455,6.181818181818182,1.0303030303030303,2.4242424242424243,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703,0,-0.007346189164370976,-0.042240587695133155,0.3526170798898072
175,Ath Madrid,Sociedad,H,9.757575757575758,5.303030303030303,13.0,6.484848484848484,1.4848484848484849,1.7878787878787878,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,1,-0.035812672176308534,-0.009182736455463726,0.24150596877869604
176,Espanol,Granada,H,14.030303030303031,5.9393939393939394,15.121212121212121,5.696969696969697,1.1515151515151516,0.6666666666666666,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,1,0.007346189164370976,0.014692378328741968,0.40495867768595045
177,Sevilla,Barcelona,A,14.424242424242424,5.757575757575758,9.121212121212121,5.757575757575758,1.4242424242424243,2.484848484848485,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206,-1,0.0,-0.032139577594123045,0.3617998163452709
178,Celta,Ath Bilbao,D,13.030303030303031,6.424242424242424,14.484848484848484,6.090909090909091,1.0909090909090908,1.0303030303030303,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885,0,0.010101010101010091,0.001836547291092744,0.36363636363636365
179,Ath Bilbao,Espanol,A,14.909090909090908,6.242424242424242,13.848484848484848,6.0,1.0606060606060606,1.121212121212121,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703,-1,0.007346189164370976,-0.001836547291092744,0.4178145087235996
180,Sevilla,Valencia,D,14.151515151515152,6.0,12.818181818181818,6.9393939393939394,1.393939393939394,1.5151515151515151,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206,0,-0.02846648301193756,-0.003673094582185488,0.38292011019283745
181,Malaga,Sociedad,A,12.545454545454545,6.393939393939394,13.424242424242424,6.666666666666667,0.9393939393939394,1.8181818181818181,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,-1,-0.008264462809917375,-0.026629935720844808,0.32506887052341593
182,Sociedad,Barcelona,H,13.787878787878787,6.7272727272727275,9.424242424242424,5.545454545454546,1.9090909090909092,2.3636363636363638,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656,1,0.035812672176308534,-0.013774104683195593,0.3461891643709825
183,Valencia,Granada,H,12.727272727272727,7.03030303030303,15.363636363636363,5.757575757575758,1.5757575757575757,0.6666666666666666,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,1,0.03856749311294765,0.027548209366391185,0.3654729109274564
184,Ath Bilbao,Granada,H,14.393939393939394,6.121212121212121,15.515151515151516,5.757575757575758,1.1818181818181819,0.6666666666666666,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703,1,0.011019283746556464,0.01561065197428834,0.4159779614325069
185,Ath Madrid,Real Madrid,D,10.212121212121213,5.484848484848484,10.787878787878787,6.363636363636363,1.5454545454545454,2.484848484848485,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,0,-0.026629935720844815,-0.02846648301193756,0.2341597796143251
186,Sevilla,Sociedad,H,13.93939393939394,6.0,13.545454545454545,6.545454545454546,1.393939393939394,1.878787878787879,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206,1,-0.01652892561983472,-0.014692378328741965,0.3654729109274564
187,Celta,Ath Madrid,A,12.93939393939394,6.242424242424242,10.272727272727273,5.242424242424242,1.0909090909090908,1.4848484848484849,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885,-1,0.030303030303030304,-0.01193755739210285,0.34710743801652894
188,Valencia,Ath Bilbao,D,12.666666666666666,7.0606060606060606,14.333333333333334,6.303030303030303,1.5454545454545454,1.121212121212121,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,0,0.022956841138659326,0.012855831037649222,0.349862258953168
189,Ath Madrid,Espanol,H,10.242424242424242,5.424242424242424,13.636363636363637,6.181818181818182,1.4848484848484849,1.121212121212121,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,1,-0.022956841138659326,0.011019283746556478,0.2764003673094582
190,Malaga,Real Madrid,A,12.666666666666666,6.393939393939394,11.0,6.212121212121212,0.9393939393939394,2.484848484848485,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,-1,0.005509641873278232,-0.046831955922865015,0.3085399449035813
191,Sociedad,Valencia,H,13.484848484848484,6.515151515151516,12.727272727272727,6.909090909090909,1.8484848484848484,1.4545454545454546,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656,1,-0.011937557392102836,0.011937557392102843,0.36455463728190995
