,HomeTeam,AwayTeam,FTR,pastHS,pastHC,pastAS,pastAC,pastHG,pastAG,HAS,HDS,AAS,ADS,Result,pastCornerDiff,pastGoalDiff,pastShotsDiff
534,Vallecano,Granada,A,12.0,7.666666666666667,14.333333333333334,6.0,1.6666666666666667,1.3333333333333333,0.7166123778501627,1.0914051841746246,0.7639836289222373,1.0879478827361564,-1,0.5555555555555557,0.11111111111111116,3.5555555555555554
535,Almeria,Espanol,D,24.0,6.666666666666667,14.333333333333334,5.666666666666667,0.6666666666666666,2.0,0.29967426710097717,0.5366075488858572,0.2910413824465666,0.4951140065146579,0,0.3333333333333333,-0.4444444444444445,7.333333333333333
536,Ath Madrid,Valencia,H,9.0,7.333333333333333,8.666666666666666,5.0,3.3333333333333335,2.0,1.3224755700325734,0.4820372896771259,1.236925875397908,0.501628664495114,1,0.7777777777777777,0.4444444444444445,2.3333333333333335
537,Sevilla,Ath Bilbao,D,13.333333333333334,5.333333333333333,8.666666666666666,6.666666666666667,3.0,1.6666666666666667,1.244299674267101,0.8367439745338789,1.1095952705775352,1.029315960912052,0,-0.44444444444444464,0.4444444444444444,3.8888888888888893
538,Sociedad,Betis,H,13.333333333333334,4.666666666666667,12.0,6.666666666666667,2.3333333333333335,1.0,1.042345276872964,0.9640745793542518,1.0732150977717143,0.9641693811074917,1,-0.6666666666666666,0.4444444444444445,4.111111111111112
539,Valladolid,Celta,H,18.333333333333332,7.333333333333333,15.0,7.333333333333333,0.6666666666666666,2.0,0.31921824104234525,0.39108685766257384,0.34561164165529784,0.4885993485342019,1,0.0,-0.4444444444444445,5.444444444444444
540,Elche,Malaga,A,15.333333333333334,5.333333333333333,7.666666666666667,7.0,1.0,1.0,0.20846905537459282,0.39108685766257384,0.3001364256480218,0.4495114006514658,-1,-0.5555555555555557,0.0,4.777777777777778
541,Ath Madrid,Levante,H,5.0,8.333333333333334,15.0,4.666666666666667,4.0,0.6666666666666666,1.3224755700325734,0.4820372896771259,1.236925875397908,0.501628664495114,1,1.2222222222222223,1.1111111111111112,1.4444444444444444
542,Betis,Almeria,A,15.0,7.333333333333333,22.666666666666668,4.333333333333333,1.0,0.3333333333333333,0.5602605863192182,0.8731241473396998,0.7276034561164164,0.9902280130293158,-1,1.0,0.22222222222222224,4.888888888888888
543,Granada,Sociedad,A,14.333333333333334,6.0,12.666666666666666,7.666666666666667,1.0,3.6666666666666665,0.6123778501628664,1.10050022737608,0.7185084129149613,1.3159609120521172,-1,-0.5555555555555557,-0.8888888888888888,3.555555555555556
544,Villarreal,Sevilla,A,8.666666666666666,7.0,12.666666666666666,6.333333333333333,1.6666666666666667,2.3333333333333335,0.8208469055374592,0.618462937698954,0.7185084129149613,0.521172638436482,-1,0.22222222222222232,-0.22222222222222224,2.1111111111111107
545,Ath Bilbao,Vallecano,H,11.0,5.666666666666667,11.0,7.333333333333333,1.3333333333333333,1.0,1.0618892508143323,0.9095043201455206,0.9004092769440655,0.8469055374592833,1,-0.5555555555555554,0.11111111111111109,3.3333333333333335
546,Celta,Osasuna,D,13.333333333333334,7.0,16.0,6.0,2.0,1.0,0.8664495114006514,1.10050022737608,0.9276944065484309,1.009771986970684,0,0.3333333333333333,0.3333333333333333,4.111111111111112
547,Espanol,Valladolid,H,13.666666666666666,5.666666666666667,16.666666666666668,7.666666666666667,1.6666666666666667,1.0,0.7882736156351792,1.10050022737608,0.882219190541155,1.0162866449511399,1,-0.6666666666666666,0.22222222222222224,4.222222222222222
548,Getafe,Barcelona,A,18.666666666666668,6.333333333333333,9.333333333333334,4.666666666666667,0.3333333333333333,2.0,0.5472312703583061,0.8094588449295134,0.5820827648931332,0.996742671009772,-1,0.5555555555555554,-0.5555555555555556,5.555555555555556
549,Valencia,Real Madrid,A,9.666666666666666,5.666666666666667,10.666666666666666,5.333333333333333,1.3333333333333333,3.6666666666666665,1.1400651465798046,1.009549795361528,1.0368349249658935,0.8990228013029316,-1,0.11111111111111131,-0.7777777777777777,2.0
550,Almeria,Granada,H,19.333333333333332,7.666666666666667,13.666666666666666,7.666666666666667,0.6666666666666666,1.3333333333333333,0.29967426710097717,0.5366075488858572,0.2910413824465666,0.4951140065146579,1,0.0,-0.2222222222222222,6.0
551,Malaga,Ath Madrid,A,7.0,7.666666666666667,7.0,9.0,1.0,2.6666666666666665,0.9185667752442996,0.882219190541155,0.7276034561164164,0.8794788273615635,-1,-0.44444444444444436,-0.5555555555555555,1.4444444444444446
552,Valencia,Levante,H,10.666666666666666,6.0,12.666666666666666,6.333333333333333,1.6666666666666667,1.3333333333333333,1.1400651465798046,1.009549795361528,1.0368349249658935,0.8990228013029316,1,-0.11111111111111101,0.11111111111111116,3.1111111111111107
553,Valladolid,Betis,D,17.666666666666668,6.333333333333333,14.333333333333334,10.0,1.6666666666666667,1.0,0.31921824104234525,0.39108685766257384,0.34561164165529784,0.4885993485342019,0,-1.2222222222222223,0.22222222222222224,5.555555555555556
554,Barcelona,Elche,H,10.0,6.0,9.0,7.0,2.3333333333333335,0.3333333333333333,2.0716612377850163,0.6366530241018644,2.100954979536153,0.5732899022801302,1,-0.3333333333333333,0.6666666666666666,3.222222222222222
555,Osasuna,Espanol,H,18.333333333333332,5.666666666666667,11.333333333333334,4.0,1.0,1.6666666666666667,0.37785016286644946,0.709413369713506,0.4274670304683947,0.8013029315960912,1,0.5555555555555557,-0.22222222222222224,5.5555555555555545
556,Sevilla,Getafe,H,14.333333333333334,9.0,15.666666666666666,6.0,1.6666666666666667,1.0,1.244299674267101,0.8367439745338789,1.1095952705775352,1.029315960912052,1,1.0,0.22222222222222224,4.444444444444445
557,Sociedad,Ath Bilbao,H,17.0,8.0,13.0,6.666666666666667,3.3333333333333335,1.3333333333333333,1.042345276872964,0.9640745793542518,1.0732150977717143,0.9641693811074917,1,0.44444444444444436,0.6666666666666666,5.222222222222222
558,Real Madrid,Celta,H,10.666666666666666,6.0,10.0,6.333333333333333,3.0,1.3333333333333333,2.039087947882736,0.8094588449295134,2.0554797635288766,0.6775244299674267,1,-0.11111111111111101,0.5555555555555556,3.1111111111111107
559,Vallecano,Villarreal,A,16.333333333333332,7.666666666666667,11.0,9.0,1.0,1.0,0.7166123778501627,1.0914051841746246,0.7639836289222373,1.0879478827361564,-1,-0.44444444444444436,0.0,5.111111111111111
560,Granada,Valladolid,H,15.333333333333334,8.0,11.0,6.333333333333333,1.0,1.6666666666666667,0.6123778501628664,1.10050022737608,0.7185084129149613,1.3159609120521172,1,0.5555555555555557,-0.22222222222222224,4.555555555555556
561,Ath Bilbao,Almeria,H,12.0,7.0,15.333333333333334,8.333333333333334,1.0,1.3333333333333333,1.0618892508143323,0.9095043201455206,0.9004092769440655,0.8469055374592833,1,-0.44444444444444464,-0.11111111111111109,3.5555555555555554
562,Ath Madrid,Barcelona,D,7.666666666666667,7.666666666666667,6.0,5.0,2.3333333333333335,3.6666666666666665,1.3224755700325734,0.4820372896771259,1.236925875397908,0.501628664495114,0,0.888888888888889,-0.44444444444444436,1.3333333333333333
563,Celta,Valencia,H,14.0,8.0,11.0,6.0,0.3333333333333333,1.3333333333333333,0.8664495114006514,1.10050022737608,0.9276944065484309,1.009771986970684,1,0.6666666666666666,-0.3333333333333333,4.222222222222222
564,Elche,Sevilla,D,9.333333333333334,4.333333333333333,11.666666666666666,9.333333333333334,0.3333333333333333,2.0,0.20846905537459282,0.39108685766257384,0.3001364256480218,0.4495114006514658,0,-1.666666666666667,-0.5555555555555556,2.4444444444444446
565,Betis,Osasuna,A,14.666666666666666,10.666666666666666,14.666666666666666,3.6666666666666665,0.3333333333333333,1.3333333333333333,0.5602605863192182,0.8731241473396998,0.7276034561164164,0.9902280130293158,-1,2.3333333333333335,-0.3333333333333333,4.444444444444444
566,Espanol,Real Madrid,A,10.0,2.6666666666666665,12.666666666666666,6.666666666666667,1.3333333333333333,2.6666666666666665,0.7882736156351792,1.10050022737608,0.882219190541155,1.0162866449511399,-1,-1.3333333333333333,-0.4444444444444444,2.4444444444444446
567,Getafe,Vallecano,A,18.666666666666668,7.666666666666667,16.333333333333332,8.666666666666666,0.6666666666666666,1.0,0.5472312703583061,0.8094588449295134,0.5820827648931332,0.996742671009772,-1,-0.33333333333333304,-0.11111111111111112,5.888888888888889
568,Levante,Malaga,H,13.333333333333334,7.333333333333333,7.666666666666667,6.333333333333333,1.3333333333333333,0.6666666666666666,0.5667752442996742,0.8913142337426102,0.5366075488858572,0.9055374592833876,1,0.3333333333333333,0.2222222222222222,4.222222222222222
569,Villarreal,Sociedad,H,14.666666666666666,9.666666666666666,17.0,8.0,2.3333333333333335,3.3333333333333335,0.8208469055374592,0.618462937698954,0.7185084129149613,0.521172638436482,1,0.5555555555555554,-0.3333333333333333,3.7777777777777772
570,Malaga,Valencia,D,8.333333333333334,5.333333333333333,13.333333333333334,4.666666666666667,0.3333333333333333,1.6666666666666667,0.9185667752442996,0.882219190541155,0.7276034561164164,0.8794788273615635,0,0.22222222222222202,-0.4444444444444445,2.2222222222222223
571,Betis,Real Madrid,A,10.333333333333334,9.666666666666666,12.666666666666666,6.0,0.3333333333333333,2.3333333333333335,0.5602605863192182,0.8731241473396998,0.7276034561164164,0.9902280130293158,-1,1.222222222222222,-0.6666666666666666,2.6666666666666665
572,Elche,Vallecano,H,9.666666666666666,5.333333333333333,16.666666666666668,10.333333333333334,0.3333333333333333,1.3333333333333333,0.20846905537459282,0.39108685766257384,0.3001364256480218,0.4495114006514658,1,-1.666666666666667,-0.3333333333333333,2.7777777777777772
573,Espanol,Celta,H,14.333333333333334,2.0,14.0,7.0,1.3333333333333333,1.0,0.7882736156351792,1.10050022737608,0.882219190541155,1.0162866449511399,1,-1.6666666666666667,0.11111111111111109,4.444444444444445
574,Granada,Osasuna,D,13.0,8.333333333333334,16.333333333333332,4.666666666666667,1.6666666666666667,1.3333333333333333,0.6123778501628664,1.10050022737608,0.7185084129149613,1.3159609120521172,0,1.2222222222222223,0.11111111111111116,3.888888888888889
575,Ath Madrid,Sevilla,D,9.666666666666666,7.333333333333333,10.666666666666666,9.333333333333334,1.3333333333333333,2.0,1.3224755700325734,0.4820372896771259,1.236925875397908,0.501628664495114,0,-0.666666666666667,-0.22222222222222224,2.5555555555555554
576,Getafe,Sociedad,D,16.333333333333332,9.333333333333334,19.333333333333332,7.0,0.6666666666666666,2.0,0.5472312703583061,0.8094588449295134,0.5820827648931332,0.996742671009772,0,0.777777777777778,-0.4444444444444445,4.777777777777778
577,Levante,Barcelona,D,18.333333333333332,7.0,7.0,5.0,1.0,3.0,0.5667752442996742,0.8913142337426102,0.5366075488858572,0.9055374592833876,0,0.6666666666666666,-0.6666666666666666,5.111111111111111
578,Villarreal,Almeria,H,13.0,10.0,15.0,9.333333333333334,3.6666666666666665,1.6666666666666667,0.8208469055374592,0.618462937698954,0.7185084129149613,0.521172638436482,1,0.22222222222222202,0.6666666666666666,3.777777777777778
579,Ath Bilbao,Valladolid,H,10.333333333333334,7.0,11.333333333333334,6.666666666666667,2.6666666666666665,0.6666666666666666,1.0618892508143323,0.9095043201455206,0.9004092769440655,0.8469055374592833,1,0.11111111111111101,0.6666666666666666,3.2222222222222228
580,Celta,Betis,H,12.333333333333334,6.333333333333333,12.666666666666666,6.0,0.6666666666666666,0.3333333333333333,0.8664495114006514,1.10050022737608,0.9276944065484309,1.009771986970684,1,0.11111111111111101,0.1111111111111111,4.0
581,Real Madrid,Granada,H,11.0,5.0,12.0,8.0,3.0,1.3333333333333333,2.039087947882736,0.8094588449295134,2.0554797635288766,0.6775244299674267,1,-1.0,0.5555555555555556,3.222222222222222
582,Sevilla,Levante,A,11.666666666666666,8.333333333333334,18.666666666666668,4.333333333333333,1.6666666666666667,0.6666666666666666,1.244299674267101,0.8367439745338789,1.1095952705775352,1.029315960912052,-1,1.3333333333333337,0.3333333333333333,3.6666666666666665
583,Valencia,Espanol,D,15.0,5.333333333333333,15.333333333333334,2.3333333333333335,1.0,0.3333333333333333,1.1400651465798046,1.009549795361528,1.0368349249658935,0.8990228013029316,0,0.9999999999999999,0.22222222222222224,4.888888888888888
584,Valladolid,Villarreal,H,14.666666666666666,9.666666666666666,13.333333333333334,9.333333333333334,0.6666666666666666,4.0,0.31921824104234525,0.39108685766257384,0.34561164165529784,0.4885993485342019,1,0.11111111111111072,-1.1111111111111112,3.5555555555555554
585,Almeria,Getafe,H,10.666666666666666,8.666666666666666,14.333333333333334,10.0,1.3333333333333333,0.6666666666666666,0.29967426710097717,0.5366075488858572,0.2910413824465666,0.4951140065146579,1,-0.44444444444444464,0.2222222222222222,3.3333333333333335
586,Barcelona,Malaga,H,5.333333333333333,3.3333333333333335,9.333333333333334,4.666666666666667,1.6666666666666667,0.0,2.0716612377850163,0.6366530241018644,2.100954979536153,0.5732899022801302,1,-0.4444444444444445,0.5555555555555556,1.7777777777777777
587,Osasuna,Ath Bilbao,A,17.333333333333332,5.333333333333333,8.0,8.0,1.0,3.3333333333333335,0.37785016286644946,0.709413369713506,0.4274670304683947,0.8013029315960912,-1,-0.888888888888889,-0.7777777777777778,4.666666666666666
588,Vallecano,Ath Madrid,A,13.666666666666666,10.0,10.333333333333334,6.666666666666667,1.0,0.6666666666666666,0.7166123778501627,1.0914051841746246,0.7639836289222373,1.0879478827361564,-1,1.111111111111111,0.11111111111111112,4.333333333333333
589,Sociedad,Elche,H,17.0,7.333333333333333,10.0,5.333333333333333,1.6666666666666667,1.0,1.042345276872964,0.9640745793542518,1.0732150977717143,0.9641693811074917,1,0.6666666666666666,0.22222222222222224,5.333333333333333
590,Granada,Celta,A,13.666666666666666,6.333333333333333,10.666666666666666,3.0,1.3333333333333333,2.0,0.6123778501628664,1.10050022737608,0.7185084129149613,1.3159609120521172,-1,1.111111111111111,-0.22222222222222224,3.888888888888889
591,Barcelona,Valencia,A,5.666666666666667,8.0,15.666666666666666,6.333333333333333,1.3333333333333333,1.0,2.0716612377850163,0.6366530241018644,2.100954979536153,0.5732899022801302,-1,0.5555555555555557,0.11111111111111109,1.5555555555555556
592,Getafe,Valladolid,D,10.0,10.333333333333334,14.0,9.0,0.6666666666666666,1.0,0.5472312703583061,0.8094588449295134,0.5820827648931332,0.996742671009772,0,0.44444444444444464,-0.11111111111111112,3.0
593,Levante,Vallecano,D,22.333333333333332,4.333333333333333,14.666666666666666,9.0,1.6666666666666667,1.0,0.5667752442996742,0.8913142337426102,0.5366075488858572,0.9055374592833876,0,-1.5555555555555556,0.22222222222222224,7.111111111111111
594,Malaga,Sevilla,H,14.0,8.0,11.0,7.666666666666667,0.0,1.3333333333333333,0.9185667752442996,0.882219190541155,0.7276034561164164,0.8794788273615635,1,0.11111111111111101,-0.4444444444444444,4.222222222222222
595,Ath Bilbao,Real Madrid,D,9.0,6.666666666666667,8.666666666666666,2.3333333333333335,5.0,2.6666666666666665,1.0618892508143323,0.9095043201455206,0.9004092769440655,0.8469055374592833,0,1.4444444444444446,0.7777777777777778,2.111111111111111
596,Ath Madrid,Sociedad,H,10.666666666666666,7.666666666666667,18.666666666666668,7.0,1.6666666666666667,2.3333333333333335,1.3224755700325734,0.4820372896771259,1.236925875397908,0.501628664495114,1,0.22222222222222232,-0.22222222222222224,2.7777777777777772
597,Betis,Espanol,H,12.666666666666666,3.3333333333333335,16.666666666666668,5.333333333333333,1.0,1.0,0.5602605863192182,0.8731241473396998,0.7276034561164164,0.9902280130293158,1,-0.6666666666666665,0.0,3.888888888888889
598,Elche,Almeria,H,8.0,6.333333333333333,14.333333333333334,9.0,1.0,0.6666666666666666,0.20846905537459282,0.39108685766257384,0.3001364256480218,0.4495114006514658,1,-0.888888888888889,0.11111111111111112,2.444444444444444
599,Villarreal,Osasuna,H,9.666666666666666,8.333333333333334,19.333333333333332,5.333333333333333,2.3333333333333335,1.0,0.8208469055374592,0.618462937698954,0.7185084129149613,0.521172638436482,1,1.0000000000000002,0.4444444444444445,2.888888888888889
600,Espanol,Granada,H,13.333333333333334,7.0,13.666666666666666,6.666666666666667,1.0,0.3333333333333333,0.7882736156351792,1.10050022737608,0.882219190541155,1.0162866449511399,1,0.11111111111111101,0.22222222222222224,4.333333333333333
601,Almeria,Ath Madrid,H,13.666666666666666,9.0,11.0,7.333333333333333,0.3333333333333333,3.0,0.29967426710097717,0.5366075488858572,0.2910413824465666,0.4951140065146579,1,0.5555555555555557,-0.8888888888888888,3.5555555555555554
602,Real Madrid,Villarreal,H,8.0,3.3333333333333335,10.333333333333334,7.333333333333333,2.6666666666666665,1.6666666666666667,2.039087947882736,0.8094588449295134,2.0554797635288766,0.6775244299674267,1,-1.3333333333333333,0.33333333333333326,2.111111111111111
603,Valencia,Betis,H,15.333333333333334,8.0,12.333333333333334,3.3333333333333335,1.6666666666666667,1.3333333333333333,1.1400651465798046,1.009549795361528,1.0368349249658935,0.8990228013029316,1,1.5555555555555554,0.11111111111111116,4.666666666666667
604,Vallecano,Malaga,H,13.666666666666666,7.0,15.0,7.666666666666667,0.6666666666666666,1.0,0.7166123778501627,1.0914051841746246,0.7639836289222373,1.0879478827361564,1,-0.22222222222222232,-0.11111111111111112,4.222222222222222
605,Osasuna,Getafe,H,16.333333333333332,4.333333333333333,8.666666666666666,7.0,0.6666666666666666,0.6666666666666666,0.37785016286644946,0.709413369713506,0.4274670304683947,0.8013029315960912,1,-0.888888888888889,0.0,5.222222222222222
606,Sevilla,Barcelona,A,12.333333333333334,6.0,6.333333333333333,8.666666666666666,1.6666666666666667,2.0,1.244299674267101,0.8367439745338789,1.1095952705775352,1.029315960912052,-1,-0.8888888888888887,-0.11111111111111109,3.4444444444444446
607,Sociedad,Levante,D,15.333333333333334,6.333333333333333,20.333333333333332,5.0,2.0,1.3333333333333333,1.042345276872964,0.9640745793542518,1.0732150977717143,0.9641693811074917,0,0.44444444444444436,0.22222222222222224,4.666666666666667
608,Valladolid,Elche,D,11.333333333333334,7.0,8.0,6.333333333333333,1.0,1.0,0.31921824104234525,0.39108685766257384,0.34561164165529784,0.4885993485342019,0,0.22222222222222232,0.0,3.4444444444444446
609,Celta,Ath Bilbao,D,12.333333333333334,4.666666666666667,9.333333333333334,6.0,2.0,3.3333333333333335,0.8664495114006514,1.10050022737608,0.9276944065484309,1.009771986970684,0,-0.44444444444444436,-0.4444444444444445,3.0
610,Elche,Osasuna,D,10.0,7.0,16.666666666666668,3.3333333333333335,1.0,1.3333333333333333,0.20846905537459282,0.39108685766257384,0.3001364256480218,0.4495114006514658,0,1.222222222222222,-0.11111111111111109,2.888888888888889
611,Ath Madrid,Valladolid,H,10.0,5.333333333333333,6.666666666666667,6.333333333333333,2.6666666666666665,1.0,1.3224755700325734,0.4820372896771259,1.236925875397908,0.501628664495114,1,-0.3333333333333333,0.5555555555555555,3.0
612,Barcelona,Vallecano,H,9.0,10.0,13.666666666666666,5.666666666666667,3.0,2.0,2.0716612377850163,0.6366530241018644,2.100954979536153,0.5732899022801302,1,1.4444444444444444,0.3333333333333333,2.3333333333333335
613,Levante,Almeria,H,20.666666666666668,6.666666666666667,13.666666666666666,6.666666666666667,1.0,1.0,0.5667752442996742,0.8913142337426102,0.5366075488858572,0.9055374592833876,1,0.0,0.0,6.555555555555556
614,Villarreal,Celta,A,10.333333333333334,6.333333333333333,12.0,5.333333333333333,1.6666666666666667,2.0,0.8208469055374592,0.618462937698954,0.7185084129149613,0.521172638436482,-1,0.3333333333333333,-0.11111111111111109,2.777777777777778
615,Ath Bilbao,Espanol,A,11.666666666666666,4.0,13.666666666666666,7.0,2.0,1.0,1.0618892508143323,0.9095043201455206,0.9004092769440655,0.8469055374592833,-1,-1.0,0.3333333333333333,3.5555555555555554
616,Getafe,Real Madrid,A,10.333333333333334,5.333333333333333,9.0,5.333333333333333,0.0,2.3333333333333335,0.5472312703583061,0.8094588449295134,0.5820827648931332,0.996742671009772,-1,0.0,-0.7777777777777778,2.6666666666666665
617,Granada,Betis,H,15.333333333333334,5.333333333333333,11.333333333333334,6.333333333333333,0.3333333333333333,1.3333333333333333,0.6123778501628664,1.10050022737608,0.7185084129149613,1.3159609120521172,1,-0.3333333333333333,-0.3333333333333333,4.666666666666667
618,Sevilla,Valencia,D,10.0,5.333333333333333,12.666666666666666,9.333333333333334,1.6666666666666667,3.3333333333333335,1.244299674267101,0.8367439745338789,1.1095952705775352,1.029315960912052,0,-1.3333333333333337,-0.5555555555555556,2.222222222222222
619,Malaga,Sociedad,A,15.0,7.0,12.0,5.666666666666667,1.3333333333333333,1.3333333333333333,0.9185667752442996,0.882219190541155,0.7276034561164164,0.8794788273615635,-1,0.44444444444444436,0.0,4.555555555555555
620,Valladolid,Levante,D,9.666666666666666,6.333333333333333,15.666666666666666,4.666666666666667,0.6666666666666666,0.3333333333333333,0.31921824104234525,0.39108685766257384,0.34561164165529784,0.4885993485342019,0,0.5555555555555554,0.1111111111111111,3.1111111111111107
621,Almeria,Malaga,D,12.666666666666666,3.6666666666666665,9.666666666666666,4.0,0.6666666666666666,1.3333333333333333,0.29967426710097717,0.5366075488858572,0.2910413824465666,0.4951140065146579,0,-0.11111111111111116,-0.2222222222222222,3.7777777777777772
622,Celta,Getafe,D,14.0,7.666666666666667,13.333333333333334,4.666666666666667,1.3333333333333333,0.0,0.8664495114006514,1.10050022737608,0.9276944065484309,1.009771986970684,0,1.0,0.4444444444444444,4.666666666666667
623,Real Madrid,Elche,H,9.333333333333334,6.666666666666667,10.333333333333334,8.0,2.6666666666666665,1.0,2.039087947882736,0.8094588449295134,2.0554797635288766,0.6775244299674267,1,-0.44444444444444436,0.5555555555555555,2.777777777777778
624,Sociedad,Barcelona,H,10.666666666666666,6.333333333333333,10.666666666666666,9.0,0.3333333333333333,4.0,1.042345276872964,0.9640745793542518,1.0732150977717143,0.9641693811074917,1,-0.888888888888889,-1.222222222222222,2.222222222222222
625,Betis,Ath Bilbao,A,12.333333333333334,7.0,12.666666666666666,5.333333333333333,0.6666666666666666,0.6666666666666666,0.5602605863192182,0.8731241473396998,0.7276034561164164,0.9902280130293158,-1,0.5555555555555557,0.0,3.8888888888888893
626,Osasuna,Ath Madrid,H,14.0,5.333333333333333,7.0,5.333333333333333,1.0,2.3333333333333335,0.37785016286644946,0.709413369713506,0.4274670304683947,0.8013029315960912,1,0.0,-0.4444444444444445,3.888888888888889
627,Valencia,Granada,H,15.333333333333334,10.666666666666666,11.333333333333334,5.333333333333333,2.6666666666666665,0.6666666666666666,1.1400651465798046,1.009549795361528,1.0368349249658935,0.8990228013029316,1,1.7777777777777777,0.6666666666666666,4.888888888888889
628,Vallecano,Sevilla,A,15.666666666666666,7.0,10.666666666666666,7.666666666666667,1.3333333333333333,1.0,0.7166123778501627,1.0914051841746246,0.7639836289222373,1.0879478827361564,-1,-0.22222222222222232,0.11111111111111109,4.888888888888888
629,Espanol,Villarreal,A,12.0,5.333333333333333,10.333333333333334,6.666666666666667,1.0,1.6666666666666667,0.7882736156351792,1.10050022737608,0.882219190541155,1.0162866449511399,-1,-0.44444444444444464,-0.22222222222222224,3.4444444444444446
630,Ath Bilbao,Granada,H,13.0,6.0,13.666666666666666,5.0,1.0,0.6666666666666666,1.0618892508143323,0.9095043201455206,0.9004092769440655,0.8469055374592833,1,0.3333333333333333,0.11111111111111112,4.111111111111112
631,Elche,Celta,H,12.333333333333334,8.333333333333334,10.666666666666666,6.333333333333333,0.6666666666666666,1.0,0.20846905537459282,0.39108685766257384,0.3001364256480218,0.4495114006514658,1,0.666666666666667,-0.11111111111111112,3.777777777777778
632,Getafe,Espanol,D,16.333333333333332,5.666666666666667,11.0,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.5472312703583061,0.8094588449295134,0.5820827648931332,0.996742671009772,0,0.7777777777777778,-0.3333333333333333,4.999999999999999
633,Levante,Osasuna,H,14.0,4.0,14.0,5.666666666666667,0.6666666666666666,1.6666666666666667,0.5667752442996742,0.8913142337426102,0.5366075488858572,0.9055374592833876,1,-0.5555555555555557,-0.3333333333333333,4.111111111111112
634,Malaga,Valladolid,D,8.333333333333334,4.666666666666667,8.333333333333334,7.0,0.3333333333333333,1.0,0.9185667752442996,0.882219190541155,0.7276034561164164,0.8794788273615635,0,-0.7777777777777777,-0.22222222222222224,2.4444444444444446
635,Ath Madrid,Real Madrid,D,7.0,5.333333333333333,8.0,7.666666666666667,1.0,3.3333333333333335,1.3224755700325734,0.4820372896771259,1.236925875397908,0.501628664495114,0,-0.777777777777778,-0.7777777777777778,1.222222222222222
636,Barcelona,Almeria,H,13.0,6.666666666666667,13.0,2.6666666666666665,3.6666666666666665,0.6666666666666666,2.0716612377850163,0.6366530241018644,2.100954979536153,0.5732899022801302,1,1.3333333333333333,1.0,4.111111111111112
637,Sevilla,Sociedad,H,9.0,7.0,10.666666666666666,5.0,0.6666666666666666,1.3333333333333333,1.244299674267101,0.8367439745338789,1.1095952705775352,1.029315960912052,1,0.6666666666666666,-0.2222222222222222,2.555555555555556
638,Vallecano,Valencia,H,15.0,5.333333333333333,11.333333333333334,10.333333333333334,1.3333333333333333,2.3333333333333335,0.7166123778501627,1.0914051841746246,0.7639836289222373,1.0879478827361564,1,-1.666666666666667,-0.3333333333333334,4.222222222222222
639,Villarreal,Betis,D,11.333333333333334,5.666666666666667,15.0,7.0,1.3333333333333333,0.0,0.8208469055374592,0.618462937698954,0.7185084129149613,0.521172638436482,0,-0.44444444444444436,0.4444444444444444,3.777777777777778
640,Betis,Getafe,H,10.333333333333334,6.333333333333333,17.333333333333332,7.666666666666667,0.3333333333333333,0.3333333333333333,0.5602605863192182,0.8731241473396998,0.7276034561164164,0.9902280130293158,1,-0.44444444444444464,0.0,3.3333333333333335
641,Celta,Ath Madrid,A,11.333333333333334,5.666666666666667,9.666666666666666,6.666666666666667,1.0,1.6666666666666667,0.8664495114006514,1.10050022737608,0.9276944065484309,1.009771986970684,-1,-0.3333333333333333,-0.22222222222222224,3.2222222222222228
642,Granada,Villarreal,H,18.333333333333332,6.0,10.666666666666666,6.0,0.6666666666666666,1.0,0.6123778501628664,1.10050022737608,0.7185084129149613,1.3159609120521172,1,0.0,-0.11111111111111112,5.777777777777778
643,Valladolid,Barcelona,H,11.0,6.666666666666667,10.0,9.0,0.6666666666666666,3.6666666666666665,0.31921824104234525,0.39108685766257384,0.34561164165529784,0.4885993485342019,1,-0.7777777777777777,-1.0,2.4444444444444446
644,Almeria,Sevilla,A,18.666666666666668,6.333333333333333,9.666666666666666,6.0,0.3333333333333333,0.6666666666666666,0.29967426710097717,0.5366075488858572,0.2910413824465666,0.4951140065146579,-1,0.11111111111111101,-0.1111111111111111,6.0
645,Espanol,Elche,H,11.666666666666666,5.666666666666667,12.0,6.333333333333333,1.0,0.3333333333333333,0.7882736156351792,1.10050022737608,0.882219190541155,1.0162866449511399,1,-0.22222222222222202,0.22222222222222224,3.7777777777777772
646,Real Madrid,Levante,H,8.333333333333334,7.666666666666667,13.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.039087947882736,0.8094588449295134,2.0554797635288766,0.6775244299674267,1,1.6666666666666667,0.4444444444444444,2.3333333333333335
647,Valencia,Ath Bilbao,D,14.0,8.333333333333334,10.333333333333334,6.333333333333333,0.6666666666666666,2.3333333333333335,1.1400651465798046,1.009549795361528,1.0368349249658935,0.8990228013029316,0,0.666666666666667,-0.5555555555555557,3.888888888888889
648,Osasuna,Malaga,A,10.333333333333334,5.333333333333333,7.333333333333333,6.333333333333333,1.0,0.3333333333333333,0.37785016286644946,0.709413369713506,0.4274670304683947,0.8013029315960912,-1,-0.3333333333333333,0.22222222222222224,3.3333333333333335
649,Sociedad,Vallecano,A,12.0,3.6666666666666665,13.666666666666666,5.333333333333333,1.3333333333333333,0.3333333333333333,1.042345276872964,0.9640745793542518,1.0732150977717143,0.9641693811074917,-1,-0.5555555555555555,0.3333333333333333,3.888888888888889
